날짜,노드,대여,야간대여,시전체대여,시전체야간
2025-02-15,단지_연구단지운동장,15,1,8447,1136
2025-02-15,단지_한화솔루션,2,0,8447,1136
2025-02-15,대조_충남대,120,12,8447,1136
2025-02-16,kier,5,0,8230,944
2025-02-16,kribb,7,0,8230,944
2025-02-16,krict,1,1,8230,944
2025-02-16,단지_KTG중앙연구원,4,0,8230,944
2025-02-16,단지_LG생활건강,1,0,8230,944
2025-02-16,단지_연구단지네거리,7,0,8230,944
2025-02-16,단지_연구단지운동장,19,1,8230,944
2025-02-16,단지_한화솔루션,1,0,8230,944
2025-02-16,대조_충남대,146,20,8230,944
2025-02-17,etri,4,0,8270,1023
2025-02-17,ibs,2,0,8270,1023
2025-02-17,kier,5,1,8270,1023
2025-02-17,kiom,8,1,8270,1023
2025-02-17,kribb,18,1,8270,1023
2025-02-17,krict,10,0,8270,1023
2025-02-17,단지_KTG중앙연구원,3,0,8270,1023
2025-02-17,단지_LG생활건강,1,0,8270,1023
2025-02-17,단지_연구단지네거리,1,0,8270,1023
2025-02-17,단지_연구단지운동장,18,2,8270,1023
2025-02-17,단지_한화솔루션,3,0,8270,1023
2025-02-17,대조_충남대,131,12,8270,1023
2025-02-18,etri,3,0,8221,1085
2025-02-18,ibs,1,0,8221,1085
2025-02-18,kier,3,0,8221,1085
2025-02-18,kiom,2,0,8221,1085
2025-02-18,kribb,12,1,8221,1085
2025-02-18,krict,6,0,8221,1085
2025-02-18,단지_KTG중앙연구원,2,0,8221,1085
2025-02-18,단지_LG생활건강,2,0,8221,1085
2025-02-18,단지_연구단지네거리,3,0,8221,1085
2025-02-18,단지_연구단지운동장,12,1,8221,1085
2025-02-18,단지_한화솔루션,2,0,8221,1085
2025-02-18,대조_충남대,142,15,8221,1085
2025-02-19,etri,11,1,8422,1078
2025-02-19,kier,9,0,8422,1078
2025-02-19,kiom,2,1,8422,1078
2025-02-19,kribb,10,0,8422,1078
2025-02-19,krict,9,1,8422,1078
2025-02-19,단지_KTG중앙연구원,4,1,8422,1078
2025-02-19,단지_LG생활건강,2,0,8422,1078
2025-02-19,단지_연구단지네거리,3,0,8422,1078
2025-02-19,단지_연구단지운동장,13,0,8422,1078
2025-02-19,단지_한화솔루션,3,0,8422,1078
2025-02-19,대조_충남대,149,16,8422,1078
2025-02-20,etri,11,1,8504,1078
2025-02-20,kier,7,1,8504,1078
2025-02-20,kiom,2,0,8504,1078
2025-02-20,kribb,14,0,8504,1078
2025-02-20,krict,11,1,8504,1078
2025-02-20,단지_KTG중앙연구원,6,0,8504,1078
2025-02-20,단지_LG생활건강,3,0,8504,1078
2025-02-20,단지_연구단지네거리,3,0,8504,1078
2025-02-20,단지_연구단지운동장,13,0,8504,1078
2025-02-20,단지_한화솔루션,2,0,8504,1078
2025-02-20,대조_충남대,163,19,8504,1078
2025-02-21,etri,5,0,9023,1092
2025-02-21,kier,5,0,9023,1092
2025-02-21,kiom,2,0,9023,1092
2025-02-21,kribb,8,0,9023,1092
2025-02-21,krict,9,0,9023,1092
2025-02-21,단지_KTG중앙연구원,4,0,9023,1092
2025-02-21,단지_LG생활건강,1,1,9023,1092
2025-02-21,단지_연구단지네거리,9,0,9023,1092
2025-02-21,단지_연구단지운동장,15,2,9023,1092
2025-02-21,단지_한화솔루션,3,0,9023,1092
2025-02-21,대조_충남대,144,13,9023,1092
2025-02-22,etri,1,0,7203,979
2025-02-22,kier,2,0,7203,979
2025-02-22,kribb,9,1,7203,979
2025-02-22,krict,6,2,7203,979
2025-02-22,단지_연구단지네거리,5,0,7203,979
2025-02-22,단지_연구단지운동장,13,2,7203,979
2025-02-22,단지_한화솔루션,7,0,7203,979
2025-02-22,대조_충남대,82,10,7203,979
2025-02-23,kier,1,0,5568,725
2025-02-23,kiom,3,0,5568,725
2025-02-23,kribb,9,1,5568,725
2025-02-23,krict,2,0,5568,725
2025-02-23,단지_KTG중앙연구원,1,0,5568,725
2025-02-23,단지_연구단지네거리,9,1,5568,725
2025-02-23,단지_연구단지운동장,14,0,5568,725
2025-02-23,단지_한화솔루션,3,0,5568,725
2025-02-23,대조_충남대,83,11,5568,725
2025-02-24,etri,3,0,8912,1190
2025-02-24,ibs,2,0,8912,1190
2025-02-24,kier,6,0,8912,1190
2025-02-24,kiom,5,1,8912,1190
2025-02-24,kribb,13,0,8912,1190
2025-02-24,krict,7,0,8912,1190
2025-02-24,단지_KTG중앙연구원,3,0,8912,1190
2025-02-24,단지_연구단지네거리,5,0,8912,1190
2025-02-24,단지_연구단지운동장,11,1,8912,1190
2025-02-24,대조_충남대,163,18,8912,1190
2025-02-25,etri,10,0,9727,1353
2025-02-25,kier,12,3,9727,1353
2025-02-25,kiom,1,0,9727,1353
2025-02-25,kribb,11,0,9727,1353
2025-02-25,krict,5,0,9727,1353
2025-02-25,단지_KTG중앙연구원,4,1,9727,1353
2025-02-25,단지_LG생활건강,2,1,9727,1353
2025-02-25,단지_연구단지네거리,6,0,9727,1353
2025-02-25,단지_연구단지운동장,18,3,9727,1353
2025-02-25,단지_한화솔루션,1,0,9727,1353
2025-02-25,대조_충남대,162,13,9727,1353
2025-02-26,etri,2,0,4770,0
2025-02-26,ibs,1,0,4770,0
2025-02-26,kier,6,0,4770,0
2025-02-26,kiom,5,0,4770,0
2025-02-26,kribb,2,0,4770,0
2025-02-26,krict,2,0,4770,0
2025-02-26,단지_KTG중앙연구원,4,0,4770,0
2025-02-26,단지_LG생활건강,1,0,4770,0
2025-02-26,단지_연구단지네거리,7,0,4770,0
2025-02-26,단지_연구단지운동장,7,0,4770,0
2025-02-26,단지_한화솔루션,1,0,4770,0
2025-02-26,대조_충남대,74,0,4770,0
2025-03-04,etri,1,0,3586,990
2025-03-04,ibs,1,1,3586,990
2025-03-04,kier,1,0,3586,990
2025-03-04,kribb,3,2,3586,990
2025-03-04,krict,1,0,3586,990
2025-03-04,단지_KTG중앙연구원,2,2,3586,990
2025-03-04,단지_연구단지네거리,1,0,3586,990
2025-03-04,단지_연구단지운동장,3,1,3586,990
2025-03-04,단지_한화솔루션,1,0,3586,990
2025-03-04,대조_충남대,52,12,3586,990
2025-03-05,ibs,15,2,7004,1232
2025-03-05,kier,2,0,7004,1232
2025-03-05,kiom,1,0,7004,1232
2025-03-05,kribb,16,1,7004,1232
2025-03-05,krict,2,0,7004,1232
2025-03-05,단지_KTG중앙연구원,3,0,7004,1232
2025-03-05,단지_LG생활건강,3,0,7004,1232
2025-03-05,단지_연구단지네거리,3,1,7004,1232
2025-03-05,단지_연구단지운동장,7,1,7004,1232
2025-03-05,단지_한화솔루션,1,0,7004,1232
2025-03-05,대조_충남대,184,16,7004,1232
2025-03-06,etri,1,0,8546,1378
2025-03-06,ibs,6,1,8546,1378
2025-03-06,kier,4,0,8546,1378
2025-03-06,kribb,15,1,8546,1378
2025-03-06,krict,7,1,8546,1378
2025-03-06,단지_KTG중앙연구원,5,0,8546,1378
2025-03-06,단지_LG생활건강,2,1,8546,1378
2025-03-06,단지_연구단지네거리,5,2,8546,1378
2025-03-06,단지_연구단지운동장,8,1,8546,1378
2025-03-06,단지_한화솔루션,1,0,8546,1378
2025-03-06,대조_충남대,190,18,8546,1378
2025-03-07,etri,14,0,9894,1551
2025-03-07,ibs,10,1,9894,1551
2025-03-07,kier,4,0,9894,1551
2025-03-07,kiom,1,0,9894,1551
2025-03-07,kribb,18,1,9894,1551
2025-03-07,krict,11,1,9894,1551
2025-03-07,단지_KTG중앙연구원,2,0,9894,1551
2025-03-07,단지_LG생활건강,1,0,9894,1551
2025-03-07,단지_연구단지네거리,11,0,9894,1551
2025-03-07,단지_연구단지운동장,17,1,9894,1551
2025-03-07,대조_충남대,192,14,9894,1551
2025-03-08,etri,1,0,10004,1467
2025-03-08,ibs,5,0,10004,1467
2025-03-08,kier,2,0,10004,1467
2025-03-08,kribb,7,1,10004,1467
2025-03-08,krict,2,0,10004,1467
2025-03-08,단지_KTG중앙연구원,1,1,10004,1467
2025-03-08,단지_LG생활건강,2,0,10004,1467
2025-03-08,단지_연구단지네거리,5,1,10004,1467
2025-03-08,단지_연구단지운동장,13,0,10004,1467
2025-03-08,대조_충남대,175,34,10004,1467
2025-03-09,etri,5,0,10762,1244
2025-03-09,ibs,15,2,10762,1244
2025-03-09,kier,5,0,10762,1244
2025-03-09,kiom,2,0,10762,1244
2025-03-09,kribb,13,2,10762,1244
2025-03-09,krict,7,1,10762,1244
2025-03-09,단지_KTG중앙연구원,6,0,10762,1244
2025-03-09,단지_LG생활건강,1,0,10762,1244
2025-03-09,단지_연구단지네거리,15,1,10762,1244
2025-03-09,단지_연구단지운동장,9,0,10762,1244
2025-03-09,단지_한화솔루션,1,0,10762,1244
2025-03-09,대조_충남대,176,25,10762,1244
2025-03-10,etri,11,1,10892,1664
2025-03-10,ibs,15,4,10892,1664
2025-03-10,kier,8,0,10892,1664
2025-03-10,kiom,1,1,10892,1664
2025-03-10,kribb,20,2,10892,1664
2025-03-10,krict,10,1,10892,1664
2025-03-10,단지_KTG중앙연구원,2,0,10892,1664
2025-03-10,단지_LG생활건강,3,0,10892,1664
2025-03-10,단지_연구단지네거리,6,0,10892,1664
2025-03-10,단지_연구단지운동장,15,0,10892,1664
2025-03-10,단지_한화솔루션,2,1,10892,1664
2025-03-10,대조_충남대,320,29,10892,1664
2025-03-11,etri,4,0,11631,1936
2025-03-11,ibs,22,5,11631,1936
2025-03-11,kier,12,0,11631,1936
2025-03-11,kribb,22,2,11631,1936
2025-03-11,krict,6,2,11631,1936
2025-03-11,단지_KTG중앙연구원,2,1,11631,1936
2025-03-11,단지_LG생활건강,3,0,11631,1936
2025-03-11,단지_연구단지네거리,15,1,11631,1936
2025-03-11,단지_연구단지운동장,14,1,11631,1936
2025-03-11,단지_한화솔루션,1,0,11631,1936
2025-03-11,대조_충남대,290,33,11631,1936
2025-03-12,etri,2,0,11569,1809
2025-03-12,ibs,10,0,11569,1809
2025-03-12,kier,11,1,11569,1809
2025-03-12,kribb,28,1,11569,1809
2025-03-12,krict,6,0,11569,1809
2025-03-12,단지_KTG중앙연구원,6,0,11569,1809
2025-03-12,단지_LG생활건강,3,0,11569,1809
2025-03-12,단지_연구단지네거리,12,1,11569,1809
2025-03-12,단지_연구단지운동장,22,9,11569,1809
2025-03-12,단지_한화솔루션,1,0,11569,1809
2025-03-12,대조_충남대,323,27,11569,1809
2025-03-13,etri,6,0,12150,2038
2025-03-13,ibs,8,1,12150,2038
2025-03-13,kier,6,0,12150,2038
2025-03-13,kiom,7,0,12150,2038
2025-03-13,kribb,27,1,12150,2038
2025-03-13,krict,4,0,12150,2038
2025-03-13,단지_KTG중앙연구원,4,0,12150,2038
2025-03-13,단지_LG생활건강,1,0,12150,2038
2025-03-13,단지_연구단지네거리,4,2,12150,2038
2025-03-13,단지_연구단지운동장,11,2,12150,2038
2025-03-13,대조_충남대,308,30,12150,2038
2025-03-14,etri,4,0,13580,2101
2025-03-14,ibs,10,1,13580,2101
2025-03-14,kier,4,1,13580,2101
2025-03-14,kiom,1,0,13580,2101
2025-03-14,kribb,20,1,13580,2101
2025-03-14,krict,9,1,13580,2101
2025-03-14,단지_KTG중앙연구원,6,0,13580,2101
2025-03-14,단지_LG생활건강,2,0,13580,2101
2025-03-14,단지_연구단지네거리,20,0,13580,2101
2025-03-14,단지_연구단지운동장,12,0,13580,2101
2025-03-14,단지_한화솔루션,2,0,13580,2101
2025-03-14,대조_충남대,247,26,13580,2101
2025-03-15,etri,4,0,11457,1678
2025-03-15,ibs,11,6,11457,1678
2025-03-15,kier,3,0,11457,1678
2025-03-15,kribb,5,1,11457,1678
2025-03-15,krict,3,0,11457,1678
2025-03-15,단지_KTG중앙연구원,7,0,11457,1678
2025-03-15,단지_연구단지네거리,9,1,11457,1678
2025-03-15,단지_연구단지운동장,5,1,11457,1678
2025-03-15,단지_한화솔루션,1,1,11457,1678
2025-03-15,대조_충남대,150,25,11457,1678
2025-03-16,ibs,5,2,5936,878
2025-03-16,kier,1,0,5936,878
2025-03-16,kribb,13,1,5936,878
2025-03-16,krict,1,0,5936,878
2025-03-16,단지_KTG중앙연구원,1,0,5936,878
2025-03-16,단지_연구단지네거리,8,1,5936,878
2025-03-16,단지_연구단지운동장,7,1,5936,878
2025-03-16,대조_충남대,91,15,5936,878
2025-03-17,etri,5,0,9742,1449
2025-03-17,ibs,5,2,9742,1449
2025-03-17,kier,5,1,9742,1449
2025-03-17,kiom,1,0,9742,1449
2025-03-17,kribb,18,3,9742,1449
2025-03-17,krict,4,0,9742,1449
2025-03-17,단지_KTG중앙연구원,2,1,9742,1449
2025-03-17,단지_LG생활건강,2,0,9742,1449
2025-03-17,단지_연구단지네거리,9,0,9742,1449
2025-03-17,단지_연구단지운동장,3,1,9742,1449
2025-03-17,단지_한화솔루션,2,0,9742,1449
2025-03-17,대조_충남대,313,36,9742,1449
2025-03-18,etri,1,0,5298,1139
2025-03-18,ibs,2,0,5298,1139
2025-03-18,kier,5,1,5298,1139
2025-03-18,kribb,12,1,5298,1139
2025-03-18,krict,3,0,5298,1139
2025-03-18,단지_KTG중앙연구원,1,0,5298,1139
2025-03-18,단지_LG생활건강,2,1,5298,1139
2025-03-18,단지_연구단지네거리,2,0,5298,1139
2025-03-18,단지_연구단지운동장,3,0,5298,1139
2025-03-18,대조_충남대,137,13,5298,1139
2025-03-19,etri,2,0,9548,1439
2025-03-19,ibs,10,0,9548,1439
2025-03-19,kier,11,4,9548,1439
2025-03-19,kribb,20,6,9548,1439
2025-03-19,krict,4,1,9548,1439
2025-03-19,단지_KTG중앙연구원,5,0,9548,1439
2025-03-19,단지_LG생활건강,2,0,9548,1439
2025-03-19,단지_연구단지네거리,7,1,9548,1439
2025-03-19,단지_연구단지운동장,10,2,9548,1439
2025-03-19,단지_한화솔루션,5,0,9548,1439
2025-03-19,대조_충남대,234,27,9548,1439
2025-03-20,etri,3,0,11355,1748
2025-03-20,ibs,16,0,11355,1748
2025-03-20,kier,8,0,11355,1748
2025-03-20,kribb,22,4,11355,1748
2025-03-20,krict,9,0,11355,1748
2025-03-20,단지_KTG중앙연구원,10,1,11355,1748
2025-03-20,단지_LG생활건강,4,0,11355,1748
2025-03-20,단지_연구단지네거리,11,2,11355,1748
2025-03-20,단지_연구단지운동장,14,1,11355,1748
2025-03-20,단지_한화솔루션,3,0,11355,1748
2025-03-20,대조_충남대,263,18,11355,1748
2025-03-21,etri,6,0,13471,2033
2025-03-21,ibs,13,0,13471,2033
2025-03-21,kier,4,1,13471,2033
2025-03-21,kribb,29,2,13471,2033
2025-03-21,krict,5,0,13471,2033
2025-03-21,단지_KTG중앙연구원,2,0,13471,2033
2025-03-21,단지_LG생활건강,2,0,13471,2033
2025-03-21,단지_연구단지네거리,6,1,13471,2033
2025-03-21,단지_연구단지운동장,8,1,13471,2033
2025-03-21,단지_한화솔루션,2,0,13471,2033
2025-03-21,대조_충남대,221,21,13471,2033
2025-03-22,etri,2,0,14532,2024
2025-03-22,ibs,24,1,14532,2024
2025-03-22,kier,4,0,14532,2024
2025-03-22,kiom,3,2,14532,2024
2025-03-22,kribb,16,2,14532,2024
2025-03-22,krict,2,0,14532,2024
2025-03-22,단지_KTG중앙연구원,5,0,14532,2024
2025-03-22,단지_연구단지네거리,19,3,14532,2024
2025-03-22,단지_연구단지운동장,15,0,14532,2024
2025-03-22,단지_한화솔루션,3,0,14532,2024
2025-03-22,대조_충남대,178,26,14532,2024
2025-03-23,etri,1,0,14359,1832
2025-03-23,ibs,11,3,14359,1832
2025-03-23,kier,4,0,14359,1832
2025-03-23,kribb,16,1,14359,1832
2025-03-23,krict,2,0,14359,1832
2025-03-23,단지_KTG중앙연구원,6,0,14359,1832
2025-03-23,단지_LG생활건강,2,0,14359,1832
2025-03-23,단지_연구단지네거리,16,1,14359,1832
2025-03-23,단지_연구단지운동장,24,1,14359,1832
2025-03-23,단지_한화솔루션,3,1,14359,1832
2025-03-23,대조_충남대,254,42,14359,1832
2025-03-24,etri,3,0,13243,2137
2025-03-24,ibs,15,1,13243,2137
2025-03-24,kier,7,0,13243,2137
2025-03-24,kiom,2,0,13243,2137
2025-03-24,kribb,13,1,13243,2137
2025-03-24,krict,6,0,13243,2137
2025-03-24,단지_KTG중앙연구원,6,1,13243,2137
2025-03-24,단지_LG생활건강,2,0,13243,2137
2025-03-24,단지_연구단지네거리,15,0,13243,2137
2025-03-24,단지_연구단지운동장,12,2,13243,2137
2025-03-24,단지_한화솔루션,6,0,13243,2137
2025-03-24,대조_충남대,358,30,13243,2137
2025-03-25,etri,6,0,12140,1988
2025-03-25,ibs,11,1,12140,1988
2025-03-25,kier,2,1,12140,1988
2025-03-25,kribb,19,4,12140,1988
2025-03-25,krict,6,1,12140,1988
2025-03-25,단지_KTG중앙연구원,5,1,12140,1988
2025-03-25,단지_LG생활건강,2,0,12140,1988
2025-03-25,단지_연구단지네거리,11,3,12140,1988
2025-03-25,단지_연구단지운동장,17,4,12140,1988
2025-03-25,단지_한화솔루션,1,0,12140,1988
2025-03-25,대조_충남대,375,24,12140,1988
2025-03-26,etri,6,1,13837,2653
2025-03-26,ibs,24,3,13837,2653
2025-03-26,kier,7,0,13837,2653
2025-03-26,kiom,2,0,13837,2653
2025-03-26,kribb,24,1,13837,2653
2025-03-26,krict,6,0,13837,2653
2025-03-26,단지_KTG중앙연구원,5,0,13837,2653
2025-03-26,단지_LG생활건강,2,0,13837,2653
2025-03-26,단지_연구단지네거리,9,3,13837,2653
2025-03-26,단지_연구단지운동장,20,1,13837,2653
2025-03-26,단지_한화솔루션,4,0,13837,2653
2025-03-26,대조_충남대,351,46,13837,2653
2025-03-27,etri,4,0,10399,1787
2025-03-27,ibs,12,1,10399,1787
2025-03-27,kier,5,0,10399,1787
2025-03-27,kiom,3,0,10399,1787
2025-03-27,kribb,17,3,10399,1787
2025-03-27,krict,7,1,10399,1787
2025-03-27,단지_KTG중앙연구원,3,0,10399,1787
2025-03-27,단지_LG생활건강,5,0,10399,1787
2025-03-27,단지_연구단지네거리,8,4,10399,1787
2025-03-27,단지_연구단지운동장,12,0,10399,1787
2025-03-27,단지_한화솔루션,3,0,10399,1787
2025-03-27,대조_충남대,283,17,10399,1787
2025-03-28,etri,3,0,12878,2045
2025-03-28,ibs,16,1,12878,2045
2025-03-28,kier,12,0,12878,2045
2025-03-28,kribb,16,0,12878,2045
2025-03-28,krict,5,1,12878,2045
2025-03-28,단지_KTG중앙연구원,3,0,12878,2045
2025-03-28,단지_LG생활건강,1,0,12878,2045
2025-03-28,단지_연구단지네거리,6,1,12878,2045
2025-03-28,단지_연구단지운동장,11,1,12878,2045
2025-03-28,단지_한화솔루션,2,0,12878,2045
2025-03-28,대조_충남대,240,22,12878,2045
2025-03-29,etri,1,0,8639,1375
2025-03-29,ibs,8,2,8639,1375
2025-03-29,kier,1,0,8639,1375
2025-03-29,kribb,9,1,8639,1375
2025-03-29,krict,1,0,8639,1375
2025-03-29,단지_KTG중앙연구원,5,0,8639,1375
2025-03-29,단지_연구단지네거리,1,1,8639,1375
2025-03-29,단지_연구단지운동장,14,1,8639,1375
2025-03-29,단지_한화솔루션,2,0,8639,1375
2025-03-29,대조_충남대,118,31,8639,1375
2025-03-30,etri,1,0,9929,1270
2025-03-30,ibs,8,2,9929,1270
2025-03-30,kier,4,1,9929,1270
2025-03-30,kribb,11,1,9929,1270
2025-03-30,krict,3,0,9929,1270
2025-03-30,단지_KTG중앙연구원,4,0,9929,1270
2025-03-30,단지_연구단지네거리,12,0,9929,1270
2025-03-30,단지_연구단지운동장,9,0,9929,1270
2025-03-30,대조_충남대,189,42,9929,1270
2025-03-31,etri,4,1,12783,1991
2025-03-31,ibs,20,2,12783,1991
2025-03-31,kier,9,1,12783,1991
2025-03-31,kiom,3,0,12783,1991
2025-03-31,kribb,16,0,12783,1991
2025-03-31,krict,5,0,12783,1991
2025-03-31,단지_KTG중앙연구원,1,0,12783,1991
2025-03-31,단지_LG생활건강,5,0,12783,1991
2025-03-31,단지_연구단지네거리,11,2,12783,1991
2025-03-31,단지_연구단지운동장,14,5,12783,1991
2025-03-31,단지_한화솔루션,5,0,12783,1991
2025-03-31,대조_충남대,335,30,12783,1991
2025-04-01,etri,3,0,17590,2238
2025-04-01,ibs,18,2,17590,2238
2025-04-01,kier,8,0,17590,2238
2025-04-01,kiom,2,0,17590,2238
2025-04-01,kribb,23,4,17590,2238
2025-04-01,krict,12,0,17590,2238
2025-04-01,단지_KTG중앙연구원,6,0,17590,2238
2025-04-01,단지_LG생활건강,4,0,17590,2238
2025-04-01,단지_연구단지네거리,15,0,17590,2238
2025-04-01,단지_연구단지운동장,15,1,17590,2238
2025-04-01,단지_한화솔루션,4,0,17590,2238
2025-04-01,대조_충남대,418,24,17590,2238
2025-04-02,etri,3,0,16696,2101
2025-04-02,ibs,18,2,16696,2101
2025-04-02,kier,6,0,16696,2101
2025-04-02,kiom,1,0,16696,2101
2025-04-02,kribb,17,4,16696,2101
2025-04-02,krict,10,0,16696,2101
2025-04-02,단지_KTG중앙연구원,7,0,16696,2101
2025-04-02,단지_LG생활건강,5,0,16696,2101
2025-04-02,단지_연구단지네거리,13,1,16696,2101
2025-04-02,단지_연구단지운동장,19,5,16696,2101
2025-04-02,단지_한화솔루션,3,0,16696,2101
2025-04-02,대조_충남대,400,28,16696,2101
2025-04-03,etri,5,0,18507,2356
2025-04-03,ibs,19,3,18507,2356
2025-04-03,kier,8,1,18507,2356
2025-04-03,kiom,2,1,18507,2356
2025-04-03,kribb,21,4,18507,2356
2025-04-03,krict,8,1,18507,2356
2025-04-03,단지_KTG중앙연구원,5,0,18507,2356
2025-04-03,단지_LG생활건강,3,0,18507,2356
2025-04-03,단지_연구단지네거리,17,6,18507,2356
2025-04-03,단지_연구단지운동장,18,3,18507,2356
2025-04-03,단지_한화솔루션,3,0,18507,2356
2025-04-03,대조_충남대,420,41,18507,2356
2025-04-04,etri,12,0,19930,2563
2025-04-04,ibs,19,2,19930,2563
2025-04-04,kier,7,1,19930,2563
2025-04-04,kiom,10,1,19930,2563
2025-04-04,kribb,16,0,19930,2563
2025-04-04,krict,11,1,19930,2563
2025-04-04,단지_KTG중앙연구원,4,0,19930,2563
2025-04-04,단지_LG생활건강,4,0,19930,2563
2025-04-04,단지_연구단지네거리,15,0,19930,2563
2025-04-04,단지_연구단지운동장,26,5,19930,2563
2025-04-04,단지_한화솔루션,6,0,19930,2563
2025-04-04,대조_충남대,352,27,19930,2563
2025-04-05,ibs,4,1,6170,1172
2025-04-05,kribb,1,0,6170,1172
2025-04-05,단지_KTG중앙연구원,1,0,6170,1172
2025-04-05,단지_연구단지네거리,6,1,6170,1172
2025-04-05,단지_연구단지운동장,5,1,6170,1172
2025-04-05,단지_한화솔루션,1,0,6170,1172
2025-04-05,대조_충남대,68,16,6170,1172
2025-04-06,etri,2,1,18179,1868
2025-04-06,ibs,21,2,18179,1868
2025-04-06,kier,7,0,18179,1868
2025-04-06,kiom,1,0,18179,1868
2025-04-06,kribb,18,1,18179,1868
2025-04-06,krict,2,0,18179,1868
2025-04-06,단지_KTG중앙연구원,6,0,18179,1868
